Game Number,AI1 [RANDOM] Wins,AI1 [RANDOM] Losses,AI1 [RANDOM] Draws,AI1 [RANDOM] Win Percentage,AI1 [RANDOM] Cumulative Game Reward,AI1 [RANDOM] Reward/Game Average,AI2 [QL] Wins,AI2 [QL] Losses,AI2 [QL] Draws,AI2 [QL] Win Percentage,AI2 [QL] Cumulative Game Reward,AI2 [QL] Reward/Game Average
2599,326,2262,11,0.125,-449300,-172.874,2262,326,11,0.87,449300,172.874
2600,326,2263,11,0.125,-449500,-172.885,2263,326,11,0.87,449500,172.885
2601,326,2264,11,0.125,-449700,-172.895,2264,326,11,0.87,449700,172.895
2602,326,2265,11,0.125,-449900,-172.905,2265,326,11,0.87,449900,172.905
2603,326,2266,11,0.125,-450100,-172.916,2266,326,11,0.871,450100,172.916
2604,326,2267,11,0.125,-450500,-173.003,2267,326,11,0.871,450500,173.003
2605,326,2268,11,0.125,-451100,-173.167,2268,326,11,0.871,451100,173.167
2606,326,2269,11,0.125,-451400,-173.216,2269,326,11,0.871,451400,173.216
2607,326,2270,11,0.125,-451500,-173.188,2270,326,11,0.871,451500,173.188
2608,326,2271,11,0.125,-451700,-173.198,2271,326,11,0.871,451700,173.198
2609,326,2272,11,0.125,-451800,-173.17,2272,326,11,0.871,451800,173.17
2610,326,2273,11,0.125,-452000,-173.18,2273,326,11,0.871,452000,173.18
2611,326,2274,11,0.125,-452400,-173.267,2274,326,11,0.871,452400,173.267
2612,326,2275,11,0.125,-452700,-173.315,2275,326,11,0.871,452700,173.315
2613,327,2275,11,0.125,-452300,-173.096,2275,327,11,0.871,452300,173.096
2614,327,2276,11,0.125,-452500,-173.106,2276,327,11,0.871,452500,173.106
2615,327,2277,11,0.125,-452600,-173.078,2277,327,11,0.871,452600,173.078
2616,327,2278,11,0.125,-452800,-173.089,2278,327,11,0.871,452800,173.089
2617,327,2279,11,0.125,-453000,-173.099,2279,327,11,0.871,453000,173.099
2618,327,2280,11,0.125,-453200,-173.109,2280,327,11,0.871,453200,173.109
2619,327,2281,11,0.125,-453400,-173.12,2281,327,11,0.871,453400,173.12
2620,327,2282,11,0.125,-453600,-173.13,2282,327,11,0.871,453600,173.13
2621,327,2283,11,0.125,-453900,-173.178,2283,327,11,0.871,453900,173.178
2622,328,2283,11,0.125,-453600,-172.998,2283,328,11,0.871,453600,172.998
2623,328,2284,11,0.125,-453800,-173.008,2284,328,11,0.871,453800,173.008
2624,328,2285,11,0.125,-454000,-173.018,2285,328,11,0.871,454000,173.018
2625,328,2286,11,0.125,-454200,-173.029,2286,328,11,0.871,454200,173.029
2626,328,2287,11,0.125,-454300,-173.001,2287,328,11,0.871,454300,173.001
2627,328,2288,11,0.125,-454500,-173.011,2288,328,11,0.871,454500,173.011
2628,328,2289,11,0.125,-454600,-172.983,2289,328,11,0.871,454600,172.983
2629,328,2290,11,0.125,-454900,-173.032,2290,328,11,0.871,454900,173.032
2630,328,2291,11,0.125,-455000,-173.004,2291,328,11,0.871,455000,173.004
2631,328,2292,11,0.125,-455200,-173.014,2292,328,11,0.871,455200,173.014
2632,328,2293,11,0.125,-455800,-173.176,2293,328,11,0.871,455800,173.176
2633,328,2294,11,0.125,-456000,-173.186,2294,328,11,0.871,456000,173.186
2634,328,2295,11,0.125,-456400,-173.273,2295,328,11,0.871,456400,173.273
2635,328,2296,11,0.124,-456500,-173.245,2296,328,11,0.871,456500,173.245
2636,328,2297,11,0.124,-456700,-173.255,2297,328,11,0.871,456700,173.255
2637,328,2298,11,0.124,-457000,-173.303,2298,328,11,0.871,457000,173.303
2638,328,2299,11,0.124,-457200,-173.313,2299,328,11,0.871,457200,173.313
2639,328,2300,11,0.124,-457300,-173.285,2300,328,11,0.872,457300,173.285
2640,329,2300,11,0.125,-456900,-173.068,2300,329,11,0.871,456900,173.068
2641,329,2301,11,0.125,-457300,-173.154,2301,329,11,0.871,457300,173.154
2642,329,2302,11,0.125,-457400,-173.126,2302,329,11,0.871,457400,173.126
2643,329,2303,11,0.124,-457600,-173.137,2303,329,11,0.871,457600,173.137
2644,329,2304,11,0.124,-457800,-173.147,2304,329,11,0.871,457800,173.147
2645,329,2305,11,0.124,-458000,-173.157,2305,329,11,0.871,458000,173.157
2646,329,2306,11,0.124,-458200,-173.167,2306,329,11,0.872,458200,173.167
2647,329,2307,11,0.124,-458500,-173.215,2307,329,11,0.872,458500,173.215
2648,329,2308,11,0.124,-458700,-173.225,2308,329,11,0.872,458700,173.225
2649,329,2309,11,0.124,-458800,-173.197,2309,329,11,0.872,458800,173.197
2650,329,2310,11,0.124,-459200,-173.283,2310,329,11,0.872,459200,173.283
2651,329,2311,11,0.124,-459600,-173.369,2311,329,11,0.872,459600,173.369
2652,329,2312,11,0.124,-459700,-173.341,2312,329,11,0.872,459700,173.341
2653,329,2313,11,0.124,-460100,-173.426,2313,329,11,0.872,460100,173.426
2654,329,2314,11,0.124,-460300,-173.436,2314,329,11,0.872,460300,173.436
2655,329,2315,11,0.124,-460700,-173.522,2315,329,11,0.872,460700,173.522
2656,329,2316,11,0.124,-460800,-173.494,2316,329,11,0.872,460800,173.494
2657,329,2317,11,0.124,-461100,-173.542,2317,329,11,0.872,461100,173.542
2658,329,2318,11,0.124,-461400,-173.589,2318,329,11,0.872,461400,173.589
2659,329,2319,11,0.124,-461600,-173.599,2319,329,11,0.872,461600,173.599
2660,329,2320,11,0.124,-461700,-173.571,2320,329,11,0.872,461700,173.571
2661,329,2321,11,0.124,-461900,-173.581,2321,329,11,0.872,461900,173.581
2662,329,2322,11,0.124,-462200,-173.629,2322,329,11,0.872,462200,173.629
2663,329,2323,11,0.124,-462400,-173.639,2323,329,11,0.872,462400,173.639
2664,329,2324,11,0.123,-462600,-173.649,2324,329,11,0.872,462600,173.649
2665,329,2325,11,0.123,-462800,-173.659,2325,329,11,0.872,462800,173.659
2666,329,2326,11,0.123,-463100,-173.706,2326,329,11,0.872,463100,173.706
2667,329,2327,11,0.123,-463300,-173.716,2327,329,11,0.873,463300,173.716
2668,329,2328,11,0.123,-463600,-173.763,2328,329,11,0.873,463600,173.763
2669,329,2329,11,0.123,-463700,-173.735,2329,329,11,0.873,463700,173.735
2670,329,2329,12,0.123,-463700,-173.67,2329,329,12,0.872,463700,173.67
2671,329,2330,12,0.123,-464300,-173.83,2330,329,12,0.872,464300,173.83
2672,329,2331,12,0.123,-464600,-173.877,2331,329,12,0.872,464600,173.877
2673,329,2332,12,0.123,-464800,-173.887,2332,329,12,0.872,464800,173.887
2674,329,2333,12,0.123,-465000,-173.897,2333,329,12,0.872,465000,173.897
2675,329,2334,12,0.123,-465300,-173.944,2334,329,12,0.873,465300,173.944
2676,329,2335,12,0.123,-465500,-173.954,2335,329,12,0.873,465500,173.954
2677,329,2336,12,0.123,-465800,-174.001,2336,329,12,0.873,465800,174.001
2678,329,2337,12,0.123,-466000,-174.01,2337,329,12,0.873,466000,174.01
2679,329,2338,12,0.123,-466200,-174.02,2338,329,12,0.873,466200,174.02
2680,329,2339,12,0.123,-466300,-173.993,2339,329,12,0.873,466300,173.993
2681,329,2340,12,0.123,-466500,-174.002,2340,329,12,0.873,466500,174.002
2682,329,2341,12,0.123,-466800,-174.049,2341,329,12,0.873,466800,174.049
2683,329,2342,12,0.123,-467200,-174.133,2342,329,12,0.873,467200,174.133
2684,329,2343,12,0.123,-467400,-174.143,2343,329,12,0.873,467400,174.143
2685,329,2344,12,0.123,-467700,-174.19,2344,329,12,0.873,467700,174.19
2686,329,2345,12,0.122,-468100,-174.274,2345,329,12,0.873,468100,174.274
2687,329,2346,12,0.122,-468200,-174.246,2346,329,12,0.873,468200,174.246
2688,329,2347,12,0.122,-468400,-174.256,2347,329,12,0.873,468400,174.256
2689,329,2348,12,0.122,-468600,-174.266,2348,329,12,0.873,468600,174.266
2690,329,2349,12,0.122,-468800,-174.275,2349,329,12,0.873,468800,174.275
2691,329,2350,12,0.122,-469000,-174.285,2350,329,12,0.873,469000,174.285
2692,329,2351,12,0.122,-469100,-174.257,2351,329,12,0.873,469100,174.257
2693,329,2352,12,0.122,-469300,-174.267,2352,329,12,0.873,469300,174.267
2694,329,2353,12,0.122,-469500,-174.276,2353,329,12,0.873,469500,174.276
2695,329,2354,12,0.122,-469700,-174.286,2354,329,12,0.873,469700,174.286
2696,329,2355,12,0.122,-470000,-174.332,2355,329,12,0.874,470000,174.332
2697,329,2356,12,0.122,-470100,-174.305,2356,329,12,0.874,470100,174.305
2698,329,2357,12,0.122,-470300,-174.314,2357,329,12,0.874,470300,174.314
2699,329,2358,12,0.122,-470400,-174.287,2358,329,12,0.874,470400,174.287
2700,329,2359,12,0.122,-470600,-174.296,2359,329,12,0.874,470600,174.296
2701,330,2359,12,0.122,-470200,-174.084,2359,330,12,0.873,470200,174.084
2702,330,2360,12,0.122,-470800,-174.241,2360,330,12,0.873,470800,174.241
2703,330,2361,12,0.122,-471400,-174.399,2361,330,12,0.873,471400,174.399
2704,330,2362,12,0.122,-471700,-174.445,2362,330,12,0.874,471700,174.445
2705,330,2363,12,0.122,-471900,-174.455,2363,330,12,0.874,471900,174.455
2706,330,2364,12,0.122,-472100,-174.464,2364,330,12,0.874,472100,174.464
2707,330,2365,12,0.122,-472300,-174.474,2365,330,12,0.874,472300,174.474
2708,330,2366,12,0.122,-472700,-174.557,2366,330,12,0.874,472700,174.557
2709,330,2367,12,0.122,-472900,-174.566,2367,330,12,0.874,472900,174.566
2710,330,2368,12,0.122,-473100,-174.576,2368,330,12,0.874,473100,174.576
2711,330,2369,12,0.122,-473500,-174.659,2369,330,12,0.874,473500,174.659
2712,330,2370,12,0.122,-473700,-174.668,2370,330,12,0.874,473700,174.668
2713,330,2371,12,0.122,-473900,-174.677,2371,330,12,0.874,473900,174.677
2714,330,2372,12,0.122,-474200,-174.724,2372,330,12,0.874,474200,174.724
2715,330,2373,12,0.122,-474400,-174.733,2373,330,12,0.874,474400,174.733
2716,330,2374,12,0.122,-474800,-174.816,2374,330,12,0.874,474800,174.816
2717,330,2375,12,0.121,-475200,-174.899,2375,330,12,0.874,475200,174.899
2718,330,2376,12,0.121,-475300,-174.871,2376,330,12,0.874,475300,174.871
2719,330,2377,12,0.121,-475500,-174.88,2377,330,12,0.874,475500,174.88
2720,331,2377,12,0.122,-475200,-174.706,2377,331,12,0.874,475200,174.706
2721,331,2378,12,0.122,-475400,-174.715,2378,331,12,0.874,475400,174.715
2722,331,2379,12,0.122,-475500,-174.688,2379,331,12,0.874,475500,174.688
2723,331,2380,12,0.122,-476100,-174.844,2380,331,12,0.874,476100,174.844
2724,331,2381,12,0.122,-476500,-174.927,2381,331,12,0.874,476500,174.927
2725,331,2382,12,0.121,-476700,-174.936,2382,331,12,0.874,476700,174.936
2726,331,2383,12,0.121,-476900,-174.945,2383,331,12,0.874,476900,174.945
2727,331,2384,12,0.121,-477000,-174.917,2384,331,12,0.874,477000,174.917
2728,331,2385,12,0.121,-477200,-174.927,2385,331,12,0.874,477200,174.927
2729,331,2386,12,0.121,-477300,-174.899,2386,331,12,0.874,477300,174.899
2730,331,2387,12,0.121,-477500,-174.908,2387,331,12,0.874,477500,174.908
2731,332,2387,12,0.122,-477200,-174.735,2387,332,12,0.874,477200,174.735
2732,332,2388,12,0.122,-477600,-174.817,2388,332,12,0.874,477600,174.817
2733,332,2389,12,0.121,-478000,-174.899,2389,332,12,0.874,478000,174.899
2734,332,2390,12,0.121,-478200,-174.909,2390,332,12,0.874,478200,174.909
2735,332,2391,12,0.121,-478400,-174.918,2391,332,12,0.874,478400,174.918
2736,332,2392,12,0.121,-478800,-175,2392,332,12,0.874,478800,175
2737,332,2393,12,0.121,-479000,-175.009,2393,332,12,0.874,479000,175.009
2738,332,2394,12,0.121,-479200,-175.018,2394,332,12,0.874,479200,175.018
2739,332,2395,12,0.121,-479400,-175.027,2395,332,12,0.874,479400,175.027
2740,332,2396,12,0.121,-479800,-175.109,2396,332,12,0.874,479800,175.109
2741,333,2396,12,0.121,-479400,-174.9,2396,333,12,0.874,479400,174.9
2742,333,2397,12,0.121,-479700,-174.945,2397,333,12,0.874,479700,174.945
2743,333,2398,12,0.121,-479900,-174.954,2398,333,12,0.874,479900,174.954
2744,333,2399,12,0.121,-480100,-174.964,2399,333,12,0.874,480100,174.964
2745,333,2400,12,0.121,-480300,-174.973,2400,333,12,0.874,480300,174.973
2746,333,2401,12,0.121,-480500,-174.982,2401,333,12,0.874,480500,174.982
2747,333,2402,12,0.121,-480700,-174.991,2402,333,12,0.874,480700,174.991
2748,333,2403,12,0.121,-480900,-175,2403,333,12,0.874,480900,175
2749,333,2404,12,0.121,-481200,-175.045,2404,333,12,0.874,481200,175.045
2750,333,2405,12,0.121,-481400,-175.055,2405,333,12,0.875,481400,175.055
2751,333,2406,12,0.121,-481600,-175.064,2406,333,12,0.875,481600,175.064
2752,333,2407,12,0.121,-481800,-175.073,2407,333,12,0.875,481800,175.073
2753,333,2408,12,0.121,-482000,-175.082,2408,333,12,0.875,482000,175.082
2754,334,2408,12,0.121,-481400,-174.8,2408,334,12,0.874,481400,174.8
2755,334,2409,12,0.121,-481800,-174.882,2409,334,12,0.874,481800,174.882
2756,334,2410,12,0.121,-482000,-174.891,2410,334,12,0.874,482000,174.891
2757,334,2411,12,0.121,-482100,-174.864,2411,334,12,0.875,482100,174.864
2758,334,2412,12,0.121,-482300,-174.873,2412,334,12,0.875,482300,174.873
2759,334,2413,12,0.121,-482500,-174.882,2413,334,12,0.875,482500,174.882
2760,334,2414,12,0.121,-482900,-174.964,2414,334,12,0.875,482900,174.964
2761,334,2415,12,0.121,-483300,-175.045,2415,334,12,0.875,483300,175.045
2762,334,2416,12,0.121,-483400,-175.018,2416,334,12,0.875,483400,175.018
2763,335,2416,12,0.121,-483000,-174.81,2416,335,12,0.874,483000,174.81
2764,336,2416,12,0.122,-482600,-174.602,2416,336,12,0.874,482600,174.602
2765,336,2417,12,0.122,-482800,-174.611,2417,336,12,0.874,482800,174.611
2766,336,2418,12,0.121,-483200,-174.693,2418,336,12,0.874,483200,174.693
2767,336,2419,12,0.121,-483600,-174.774,2419,336,12,0.874,483600,174.774
2768,337,2419,12,0.122,-483200,-174.566,2419,337,12,0.874,483200,174.566
2769,337,2420,12,0.122,-483400,-174.576,2420,337,12,0.874,483400,174.576
2770,337,2421,12,0.122,-483700,-174.621,2421,337,12,0.874,483700,174.621
2771,337,2422,12,0.122,-483900,-174.63,2422,337,12,0.874,483900,174.63
2772,337,2423,12,0.122,-484200,-174.675,2423,337,12,0.874,484200,174.675
2773,337,2424,12,0.122,-484400,-174.684,2424,337,12,0.874,484400,174.684
2774,337,2425,12,0.121,-484500,-174.658,2425,337,12,0.874,484500,174.658
2775,337,2426,12,0.121,-484700,-174.667,2426,337,12,0.874,484700,174.667
2776,337,2427,12,0.121,-485100,-174.748,2427,337,12,0.874,485100,174.748
2777,337,2428,12,0.121,-485200,-174.721,2428,337,12,0.874,485200,174.721
2778,337,2429,12,0.121,-485600,-174.802,2429,337,12,0.874,485600,174.802
2779,337,2430,12,0.121,-486000,-174.883,2430,337,12,0.874,486000,174.883
2780,337,2431,12,0.121,-486400,-174.964,2431,337,12,0.874,486400,174.964
2781,337,2432,12,0.121,-486600,-174.973,2432,337,12,0.875,486600,174.973
2782,337,2433,12,0.121,-487000,-175.054,2433,337,12,0.875,487000,175.054
2783,337,2434,12,0.121,-487200,-175.063,2434,337,12,0.875,487200,175.063
2784,337,2435,12,0.121,-487400,-175.072,2435,337,12,0.875,487400,175.072
2785,337,2436,12,0.121,-487800,-175.153,2436,337,12,0.875,487800,175.153
2786,337,2437,12,0.121,-487900,-175.126,2437,337,12,0.875,487900,175.126
2787,337,2438,12,0.121,-488500,-175.278,2438,337,12,0.875,488500,175.278
2788,337,2439,12,0.121,-488900,-175.359,2439,337,12,0.875,488900,175.359
2789,337,2440,12,0.121,-489100,-175.368,2440,337,12,0.875,489100,175.368
2790,337,2441,12,0.121,-489300,-175.376,2441,337,12,0.875,489300,175.376
2791,337,2442,12,0.121,-489500,-175.385,2442,337,12,0.875,489500,175.385
2792,337,2443,12,0.121,-489700,-175.394,2443,337,12,0.875,489700,175.394
2793,337,2444,12,0.121,-489900,-175.403,2444,337,12,0.875,489900,175.403
2794,337,2445,12,0.121,-490100,-175.412,2445,337,12,0.875,490100,175.412
2795,337,2446,12,0.121,-490300,-175.42,2446,337,12,0.875,490300,175.42
2796,337,2447,12,0.121,-490700,-175.501,2447,337,12,0.875,490700,175.501
2797,337,2448,12,0.12,-490900,-175.509,2448,337,12,0.875,490900,175.509
2798,337,2449,12,0.12,-491300,-175.59,2449,337,12,0.875,491300,175.59
2799,337,2450,12,0.12,-491500,-175.598,2450,337,12,0.875,491500,175.598
2800,337,2451,12,0.12,-491900,-175.679,2451,337,12,0.875,491900,175.679
2801,337,2452,12,0.12,-492100,-175.687,2452,337,12,0.875,492100,175.687
2802,337,2453,12,0.12,-492300,-175.696,2453,337,12,0.875,492300,175.696
2803,337,2454,12,0.12,-492500,-175.705,2454,337,12,0.875,492500,175.705
2804,337,2455,12,0.12,-492700,-175.713,2455,337,12,0.876,492700,175.713
2805,337,2456,12,0.12,-492800,-175.686,2456,337,12,0.876,492800,175.686
2806,337,2457,12,0.12,-493000,-175.695,2457,337,12,0.876,493000,175.695
2807,338,2457,12,0.12,-492600,-175.49,2457,338,12,0.875,492600,175.49
2808,338,2458,12,0.12,-492800,-175.499,2458,338,12,0.875,492800,175.499
2809,338,2459,12,0.12,-493000,-175.507,2459,338,12,0.875,493000,175.507
2810,338,2460,12,0.12,-493400,-175.587,2460,338,12,0.875,493400,175.587
2811,339,2460,12,0.121,-493000,-175.382,2460,339,12,0.875,493000,175.382
2812,339,2461,12,0.121,-493200,-175.391,2461,339,12,0.875,493200,175.391
2813,339,2462,12,0.121,-493600,-175.471,2462,339,12,0.875,493600,175.471
2814,339,2463,12,0.12,-493800,-175.48,2463,339,12,0.875,493800,175.48
2815,339,2464,12,0.12,-494100,-175.524,2464,339,12,0.875,494100,175.524
2816,339,2465,12,0.12,-494300,-175.533,2465,339,12,0.875,494300,175.533
2817,340,2465,12,0.121,-493900,-175.328,2465,340,12,0.875,493900,175.328
2818,340,2466,12,0.121,-494100,-175.337,2466,340,12,0.875,494100,175.337
2819,340,2467,12,0.121,-494400,-175.381,2467,340,12,0.875,494400,175.381
2820,340,2468,12,0.121,-494800,-175.461,2468,340,12,0.875,494800,175.461
2821,340,2469,12,0.121,-495200,-175.541,2469,340,12,0.875,495200,175.541
2822,340,2470,12,0.12,-495500,-175.585,2470,340,12,0.875,495500,175.585
2823,340,2471,12,0.12,-495900,-175.664,2471,340,12,0.875,495900,175.664
2824,340,2472,12,0.12,-496300,-175.744,2472,340,12,0.875,496300,175.744
2825,340,2473,12,0.12,-496500,-175.752,2473,340,12,0.875,496500,175.752
2826,340,2474,12,0.12,-496600,-175.725,2474,340,12,0.875,496600,175.725
2827,340,2475,12,0.12,-496900,-175.769,2475,340,12,0.875,496900,175.769
2828,340,2476,12,0.12,-497300,-175.849,2476,340,12,0.876,497300,175.849
2829,340,2477,12,0.12,-497500,-175.857,2477,340,12,0.876,497500,175.857
2830,340,2478,12,0.12,-497700,-175.866,2478,340,12,0.876,497700,175.866
2831,340,2479,12,0.12,-497800,-175.839,2479,340,12,0.876,497800,175.839
2832,340,2480,12,0.12,-498200,-175.918,2480,340,12,0.876,498200,175.918
2833,340,2481,12,0.12,-498400,-175.927,2481,340,12,0.876,498400,175.927
2834,340,2482,12,0.12,-498800,-176.006,2482,340,12,0.876,498800,176.006
2835,341,2482,12,0.12,-498400,-175.802,2482,341,12,0.875,498400,175.802
2836,341,2483,12,0.12,-498600,-175.811,2483,341,12,0.876,498600,175.811
2837,341,2484,12,0.12,-499000,-175.89,2484,341,12,0.876,499000,175.89
2838,341,2485,12,0.12,-499400,-175.969,2485,341,12,0.876,499400,175.969
2839,341,2486,12,0.12,-499800,-176.048,2486,341,12,0.876,499800,176.048
2840,341,2487,12,0.12,-500000,-176.056,2487,341,12,0.876,500000,176.056
2841,341,2488,12,0.12,-500100,-176.03,2488,341,12,0.876,500100,176.03
2842,341,2489,12,0.12,-500500,-176.108,2489,341,12,0.876,500500,176.108
2843,341,2490,12,0.12,-500800,-176.152,2490,341,12,0.876,500800,176.152
2844,341,2491,12,0.12,-501000,-176.16,2491,341,12,0.876,501000,176.16
2845,342,2491,12,0.12,-500700,-175.993,2491,342,12,0.876,500700,175.993
2846,342,2492,12,0.12,-501100,-176.072,2492,342,12,0.876,501100,176.072
2847,342,2493,12,0.12,-501300,-176.08,2493,342,12,0.876,501300,176.08
2848,342,2494,12,0.12,-501500,-176.088,2494,342,12,0.876,501500,176.088
2849,342,2495,12,0.12,-502100,-176.237,2495,342,12,0.876,502100,176.237
2850,343,2495,12,0.12,-501700,-176.035,2495,343,12,0.875,501700,176.035
2851,343,2496,12,0.12,-501800,-176.008,2496,343,12,0.875,501800,176.008
2852,343,2497,12,0.12,-502200,-176.087,2497,343,12,0.876,502200,176.087
2853,343,2498,12,0.12,-502400,-176.095,2498,343,12,0.876,502400,176.095
2854,343,2499,12,0.12,-502500,-176.069,2499,343,12,0.876,502500,176.069
2855,343,2500,12,0.12,-502700,-176.077,2500,343,12,0.876,502700,176.077
2856,343,2501,12,0.12,-502900,-176.085,2501,343,12,0.876,502900,176.085
2857,344,2501,12,0.12,-502500,-175.884,2501,344,12,0.875,502500,175.884
2858,344,2502,12,0.12,-502700,-175.892,2502,344,12,0.875,502700,175.892
2859,344,2503,12,0.12,-502800,-175.866,2503,344,12,0.875,502800,175.866
2860,344,2504,12,0.12,-503000,-175.874,2504,344,12,0.876,503000,175.874
2861,344,2505,12,0.12,-503400,-175.952,2505,344,12,0.876,503400,175.952
2862,344,2506,12,0.12,-503600,-175.961,2506,344,12,0.876,503600,175.961
2863,344,2507,12,0.12,-503800,-175.969,2507,344,12,0.876,503800,175.969
2864,344,2508,12,0.12,-504200,-176.047,2508,344,12,0.876,504200,176.047
2865,344,2509,12,0.12,-504300,-176.021,2509,344,12,0.876,504300,176.021
2866,344,2510,12,0.12,-504900,-176.169,2510,344,12,0.876,504900,176.169
2867,344,2511,12,0.12,-505300,-176.247,2511,344,12,0.876,505300,176.247
2868,344,2512,12,0.12,-505500,-176.255,2512,344,12,0.876,505500,176.255
2869,344,2513,12,0.12,-505700,-176.264,2513,344,12,0.876,505700,176.264
2870,344,2514,12,0.12,-505800,-176.237,2514,344,12,0.876,505800,176.237
2871,344,2515,12,0.12,-506200,-176.315,2515,344,12,0.876,506200,176.315
2872,344,2516,12,0.12,-506600,-176.393,2516,344,12,0.876,506600,176.393
2873,344,2517,12,0.12,-506800,-176.401,2517,344,12,0.876,506800,176.401
2874,344,2518,12,0.12,-506900,-176.374,2518,344,12,0.876,506900,176.374
2875,344,2519,12,0.12,-507000,-176.348,2519,344,12,0.876,507000,176.348
2876,344,2520,12,0.12,-507100,-176.321,2520,344,12,0.876,507100,176.321
2877,344,2521,12,0.12,-507300,-176.33,2521,344,12,0.876,507300,176.33
2878,344,2522,12,0.12,-507700,-176.407,2522,344,12,0.876,507700,176.407
2879,344,2523,12,0.119,-508000,-176.45,2523,344,12,0.876,508000,176.45
2880,344,2524,12,0.119,-508200,-176.458,2524,344,12,0.876,508200,176.458
2881,344,2525,12,0.119,-508600,-176.536,2525,344,12,0.876,508600,176.536
2882,344,2526,12,0.119,-509000,-176.613,2526,344,12,0.876,509000,176.613
2883,344,2527,12,0.119,-509400,-176.691,2527,344,12,0.877,509400,176.691
2884,345,2527,12,0.12,-509100,-176.526,2527,345,12,0.876,509100,176.526
2885,345,2528,12,0.12,-509300,-176.534,2528,345,12,0.876,509300,176.534
2886,345,2529,12,0.12,-509500,-176.542,2529,345,12,0.876,509500,176.542
2887,345,2530,12,0.12,-509900,-176.619,2530,345,12,0.876,509900,176.619
2888,345,2531,12,0.119,-510100,-176.627,2531,345,12,0.876,510100,176.627
