Game Number,AI1 [NB] Wins,AI1 [NB] Losses,AI1 [NB] Draws,AI1 [NB] Win Percentage,AI1 [NB] Cumulative Game Reward,AI1 [NB] Reward/Game Average,AI2 [QL] Wins,AI2 [QL] Losses,AI2 [QL] Draws,AI2 [QL] Win Percentage,AI2 [QL] Cumulative Game Reward,AI2 [QL] Reward/Game Average
1918,768,1067,83,0.4,-41900,-21.846,1067,768,83,0.556,41900,21.846
1919,768,1067,84,0.4,-41900,-21.834,1067,768,84,0.556,41900,21.834
1920,769,1067,84,0.401,-41500,-21.615,1067,769,84,0.556,41500,21.615
1921,769,1068,84,0.4,-41700,-21.707,1068,769,84,0.556,41700,21.707
1922,769,1068,85,0.4,-41700,-21.696,1068,769,85,0.556,41700,21.696
1923,769,1069,85,0.4,-42100,-21.893,1069,769,85,0.556,42100,21.893
1924,770,1069,85,0.4,-41900,-21.778,1069,770,85,0.556,41900,21.778
1925,770,1070,85,0.4,-42100,-21.87,1070,770,85,0.556,42100,21.87
1926,770,1071,85,0.4,-42500,-22.066,1071,770,85,0.556,42500,22.066
1927,770,1072,85,0.4,-42600,-22.107,1072,770,85,0.556,42600,22.107
1928,771,1072,85,0.4,-42200,-21.888,1072,771,85,0.556,42200,21.888
1929,771,1073,85,0.4,-42400,-21.98,1073,771,85,0.556,42400,21.98
1930,771,1074,85,0.399,-42800,-22.176,1074,771,85,0.556,42800,22.176
1931,772,1074,85,0.4,-42600,-22.061,1074,772,85,0.556,42600,22.061
1932,772,1075,85,0.4,-43000,-22.257,1075,772,85,0.556,43000,22.257
1933,772,1076,85,0.399,-43400,-22.452,1076,772,85,0.557,43400,22.452
1934,772,1077,85,0.399,-43600,-22.544,1077,772,85,0.557,43600,22.544
1935,772,1078,85,0.399,-44000,-22.739,1078,772,85,0.557,44000,22.739
1936,772,1079,85,0.399,-44200,-22.831,1079,772,85,0.557,44200,22.831
1937,772,1080,85,0.399,-44600,-23.025,1080,772,85,0.558,44600,23.025
1938,772,1081,85,0.398,-45000,-23.22,1081,772,85,0.558,45000,23.22
1939,773,1081,85,0.399,-44800,-23.105,1081,773,85,0.558,44800,23.105
1940,773,1082,85,0.398,-45200,-23.299,1082,773,85,0.558,45200,23.299
1941,774,1082,85,0.399,-45000,-23.184,1082,774,85,0.557,45000,23.184
1942,775,1082,85,0.399,-44800,-23.069,1082,775,85,0.557,44800,23.069
1943,775,1083,85,0.399,-45200,-23.263,1083,775,85,0.557,45200,23.263
1944,775,1084,85,0.399,-45400,-23.354,1084,775,85,0.558,45400,23.354
1945,775,1085,85,0.398,-45500,-23.393,1085,775,85,0.558,45500,23.393
1946,775,1086,85,0.398,-45900,-23.587,1086,775,85,0.558,45900,23.587
1947,776,1086,85,0.399,-45500,-23.369,1086,776,85,0.558,45500,23.369
1948,776,1087,85,0.398,-45900,-23.563,1087,776,85,0.558,45900,23.563
1949,776,1088,85,0.398,-46100,-23.653,1088,776,85,0.558,46100,23.653
1950,776,1089,85,0.398,-46300,-23.744,1089,776,85,0.558,46300,23.744
1951,776,1090,85,0.398,-46400,-23.783,1090,776,85,0.559,46400,23.783
1952,776,1091,85,0.398,-46800,-23.975,1091,776,85,0.559,46800,23.975
1953,777,1091,85,0.398,-46600,-23.861,1091,777,85,0.559,46600,23.861
1954,778,1091,85,0.398,-46200,-23.644,1091,778,85,0.558,46200,23.644
1955,779,1091,85,0.398,-46000,-23.529,1091,779,85,0.558,46000,23.529
1956,779,1091,86,0.398,-46000,-23.517,1091,779,86,0.558,46000,23.517
1957,779,1092,86,0.398,-46200,-23.608,1092,779,86,0.558,46200,23.608
1958,779,1093,86,0.398,-46400,-23.698,1093,779,86,0.558,46400,23.698
1959,779,1093,87,0.398,-46400,-23.686,1093,779,87,0.558,46400,23.686
1960,779,1094,87,0.397,-46600,-23.776,1094,779,87,0.558,46600,23.776
1961,779,1095,87,0.397,-46800,-23.865,1095,779,87,0.558,46800,23.865
1962,779,1095,88,0.397,-46800,-23.853,1095,779,88,0.558,46800,23.853
1963,779,1096,88,0.397,-47200,-24.045,1096,779,88,0.558,47200,24.045
1964,779,1097,88,0.397,-47600,-24.236,1097,779,88,0.559,47600,24.236
1965,780,1097,88,0.397,-47400,-24.122,1097,780,88,0.558,47400,24.122
1966,780,1098,88,0.397,-47600,-24.212,1098,780,88,0.558,47600,24.212
1967,780,1099,88,0.397,-48000,-24.403,1099,780,88,0.559,48000,24.403
1968,780,1100,88,0.396,-48400,-24.593,1100,780,88,0.559,48400,24.593
1969,780,1101,88,0.396,-48600,-24.683,1101,780,88,0.559,48600,24.683
1970,780,1102,88,0.396,-49000,-24.873,1102,780,88,0.559,49000,24.873
1971,781,1102,88,0.396,-48800,-24.759,1102,781,88,0.559,48800,24.759
1972,781,1103,88,0.396,-49000,-24.848,1103,781,88,0.559,49000,24.848
1973,782,1103,88,0.396,-48800,-24.734,1103,782,88,0.559,48800,24.734
1974,782,1104,88,0.396,-49000,-24.823,1104,782,88,0.559,49000,24.823
1975,782,1105,88,0.396,-49200,-24.911,1105,782,88,0.559,49200,24.911
1976,783,1105,88,0.396,-49000,-24.798,1105,783,88,0.559,49000,24.798
1977,783,1106,88,0.396,-49200,-24.886,1106,783,88,0.559,49200,24.886
1978,783,1107,88,0.396,-49600,-25.076,1107,783,88,0.56,49600,25.076
1979,783,1108,88,0.396,-50000,-25.265,1108,783,88,0.56,50000,25.265
1980,783,1109,88,0.395,-50100,-25.303,1109,783,88,0.56,50100,25.303
1981,784,1109,88,0.396,-49700,-25.088,1109,784,88,0.56,49700,25.088
1982,784,1110,88,0.396,-49900,-25.177,1110,784,88,0.56,49900,25.177
1983,784,1111,88,0.395,-50300,-25.366,1111,784,88,0.56,50300,25.366
1984,784,1112,88,0.395,-50700,-25.554,1112,784,88,0.56,50700,25.554
1985,784,1113,88,0.395,-50800,-25.592,1113,784,88,0.561,50800,25.592
1986,785,1113,88,0.395,-50200,-25.277,1113,785,88,0.56,50200,25.277
1987,785,1114,88,0.395,-50600,-25.466,1114,785,88,0.561,50600,25.466
1988,785,1114,89,0.395,-50600,-25.453,1114,785,89,0.56,50600,25.453
1989,786,1114,89,0.395,-50400,-25.339,1114,786,89,0.56,50400,25.339
1990,786,1115,89,0.395,-50600,-25.427,1115,786,89,0.56,50600,25.427
1991,787,1115,89,0.395,-50200,-25.213,1115,787,89,0.56,50200,25.213
1992,787,1116,89,0.395,-50600,-25.402,1116,787,89,0.56,50600,25.402
1993,787,1117,89,0.395,-51000,-25.59,1117,787,89,0.56,51000,25.59
1994,788,1117,89,0.395,-50800,-25.476,1117,788,89,0.56,50800,25.476
1995,788,1118,89,0.395,-51200,-25.664,1118,788,89,0.56,51200,25.664
1996,788,1119,89,0.395,-51400,-25.752,1119,788,89,0.561,51400,25.752
1997,788,1120,89,0.395,-51800,-25.939,1120,788,89,0.561,51800,25.939
1998,789,1120,89,0.395,-51600,-25.826,1120,789,89,0.561,51600,25.826
1999,790,1120,89,0.395,-51300,-25.663,1120,790,89,0.56,51300,25.663
2000,791,1120,89,0.396,-50900,-25.45,1120,791,89,0.56,50900,25.45
2001,792,1120,89,0.396,-50700,-25.337,1120,792,89,0.56,50700,25.337
2002,792,1121,89,0.396,-51300,-25.624,1121,792,89,0.56,51300,25.624
2003,792,1122,89,0.395,-51700,-25.811,1122,792,89,0.56,51700,25.811
2004,792,1123,89,0.395,-51900,-25.898,1123,792,89,0.56,51900,25.898
2005,792,1124,89,0.395,-52300,-26.085,1124,792,89,0.561,52300,26.085
2006,792,1124,90,0.395,-52300,-26.072,1124,792,90,0.56,52300,26.072
2007,792,1125,90,0.395,-52400,-26.109,1125,792,90,0.561,52400,26.109
2008,792,1126,90,0.394,-52600,-26.195,1126,792,90,0.561,52600,26.195
2009,792,1126,91,0.394,-52600,-26.182,1126,792,91,0.56,52600,26.182
2010,792,1126,92,0.394,-52600,-26.169,1126,792,92,0.56,52600,26.169
2011,792,1127,92,0.394,-52900,-26.305,1127,792,92,0.56,52900,26.305
2012,792,1128,92,0.394,-53100,-26.392,1128,792,92,0.561,53100,26.392
2013,792,1129,92,0.393,-53400,-26.528,1129,792,92,0.561,53400,26.528
2014,793,1129,92,0.394,-53100,-26.365,1129,793,92,0.561,53100,26.365
2015,793,1130,92,0.394,-53500,-26.551,1130,793,92,0.561,53500,26.551
2016,794,1130,92,0.394,-53300,-26.438,1130,794,92,0.561,53300,26.438
2017,794,1131,92,0.394,-53500,-26.525,1131,794,92,0.561,53500,26.525
2018,794,1132,92,0.393,-53900,-26.71,1132,794,92,0.561,53900,26.71
2019,795,1132,92,0.394,-53500,-26.498,1132,795,92,0.561,53500,26.498
2020,795,1133,92,0.394,-53600,-26.535,1133,795,92,0.561,53600,26.535
2021,795,1134,92,0.393,-54000,-26.719,1134,795,92,0.561,54000,26.719
2022,795,1135,92,0.393,-54400,-26.904,1135,795,92,0.561,54400,26.904
2023,796,1135,92,0.393,-54200,-26.792,1135,796,92,0.561,54200,26.792
2024,796,1136,92,0.393,-54400,-26.877,1136,796,92,0.561,54400,26.877
2025,796,1137,92,0.393,-54800,-27.062,1137,796,92,0.561,54800,27.062
2026,796,1138,92,0.393,-55200,-27.246,1138,796,92,0.562,55200,27.246
2027,796,1139,92,0.393,-55600,-27.43,1139,796,92,0.562,55600,27.43
2028,796,1140,92,0.393,-55800,-27.515,1140,796,92,0.562,55800,27.515
2029,796,1141,92,0.392,-55900,-27.551,1141,796,92,0.562,55900,27.551
2030,796,1142,92,0.392,-56100,-27.635,1142,796,92,0.563,56100,27.635
2031,796,1143,92,0.392,-56300,-27.72,1143,796,92,0.563,56300,27.72
2032,797,1143,92,0.392,-55900,-27.51,1143,797,92,0.562,55900,27.51
2033,797,1143,93,0.392,-55900,-27.496,1143,797,93,0.562,55900,27.496
2034,797,1144,93,0.392,-56200,-27.63,1144,797,93,0.562,56200,27.63
2035,797,1145,93,0.392,-56400,-27.715,1145,797,93,0.563,56400,27.715
2036,798,1145,93,0.392,-56000,-27.505,1145,798,93,0.562,56000,27.505
2037,798,1146,93,0.392,-56400,-27.688,1146,798,93,0.563,56400,27.688
2038,798,1147,93,0.392,-56800,-27.87,1147,798,93,0.563,56800,27.87
2039,798,1148,93,0.391,-56900,-27.906,1148,798,93,0.563,56900,27.906
2040,798,1149,93,0.391,-57300,-28.088,1149,798,93,0.563,57300,28.088
2041,798,1150,93,0.391,-57700,-28.27,1150,798,93,0.563,57700,28.27
2042,798,1151,93,0.391,-58100,-28.452,1151,798,93,0.564,58100,28.452
2043,798,1152,93,0.391,-58200,-28.488,1152,798,93,0.564,58200,28.488
2044,799,1152,93,0.391,-57800,-28.278,1152,799,93,0.564,57800,28.278
2045,799,1153,93,0.391,-58000,-28.362,1153,799,93,0.564,58000,28.362
2046,799,1154,93,0.391,-58400,-28.543,1154,799,93,0.564,58400,28.543
2047,800,1154,93,0.391,-58100,-28.383,1154,800,93,0.564,58100,28.383
2048,800,1155,93,0.391,-58200,-28.418,1155,800,93,0.564,58200,28.418
2049,800,1156,93,0.39,-58400,-28.502,1156,800,93,0.564,58400,28.502
2050,800,1157,93,0.39,-58800,-28.683,1157,800,93,0.564,58800,28.683
2051,800,1158,93,0.39,-59200,-28.864,1158,800,93,0.565,59200,28.864
2052,800,1159,93,0.39,-59300,-28.899,1159,800,93,0.565,59300,28.899
2053,801,1159,93,0.39,-58900,-28.69,1159,801,93,0.565,58900,28.69
2054,802,1159,93,0.39,-58500,-28.481,1159,802,93,0.564,58500,28.481
2055,803,1159,93,0.391,-58100,-28.273,1159,803,93,0.564,58100,28.273
2056,803,1160,93,0.391,-58300,-28.356,1160,803,93,0.564,58300,28.356
2057,803,1161,93,0.39,-58500,-28.439,1161,803,93,0.564,58500,28.439
2058,803,1162,93,0.39,-58900,-28.62,1162,803,93,0.565,58900,28.62
2059,804,1162,93,0.39,-58700,-28.509,1162,804,93,0.564,58700,28.509
2060,805,1162,93,0.391,-58300,-28.301,1162,805,93,0.564,58300,28.301
2061,806,1162,93,0.391,-58100,-28.19,1162,806,93,0.564,58100,28.19
2062,806,1163,93,0.391,-58500,-28.371,1163,806,93,0.564,58500,28.371
2063,806,1164,93,0.391,-58900,-28.551,1164,806,93,0.564,58900,28.551
2064,806,1165,93,0.391,-59100,-28.634,1165,806,93,0.564,59100,28.634
2065,806,1166,93,0.39,-59500,-28.814,1166,806,93,0.565,59500,28.814
2066,807,1166,93,0.391,-59300,-28.703,1166,807,93,0.564,59300,28.703
2067,808,1166,93,0.391,-59100,-28.592,1166,808,93,0.564,59100,28.592
2068,808,1167,93,0.391,-59500,-28.772,1167,808,93,0.564,59500,28.772
2069,809,1167,93,0.391,-59200,-28.613,1167,809,93,0.564,59200,28.613
2070,810,1167,93,0.391,-58800,-28.406,1167,810,93,0.564,58800,28.406
2071,811,1167,93,0.392,-58400,-28.199,1167,811,93,0.563,58400,28.199
2072,811,1168,93,0.391,-58700,-28.33,1168,811,93,0.564,58700,28.33
2073,812,1168,93,0.392,-58500,-28.22,1168,812,93,0.563,58500,28.22
2074,813,1168,93,0.392,-58100,-28.014,1168,813,93,0.563,58100,28.014
2075,813,1169,93,0.392,-58500,-28.193,1169,813,93,0.563,58500,28.193
2076,814,1169,93,0.392,-58100,-27.987,1169,814,93,0.563,58100,27.987
2077,815,1169,93,0.392,-57700,-27.78,1169,815,93,0.563,57700,27.78
2078,815,1170,93,0.392,-57900,-27.863,1170,815,93,0.563,57900,27.863
2079,816,1170,93,0.392,-57700,-27.754,1170,816,93,0.563,57700,27.754
2080,816,1171,93,0.392,-57900,-27.837,1171,816,93,0.563,57900,27.837
2081,816,1172,93,0.392,-58300,-28.015,1172,816,93,0.563,58300,28.015
2082,817,1172,93,0.392,-57900,-27.81,1172,817,93,0.563,57900,27.81
2083,817,1173,93,0.392,-58000,-27.844,1173,817,93,0.563,58000,27.844
2084,817,1174,93,0.392,-58200,-27.927,1174,817,93,0.563,58200,27.927
2085,817,1175,93,0.392,-58500,-28.058,1175,817,93,0.564,58500,28.058
2086,817,1176,93,0.392,-58700,-28.14,1176,817,93,0.564,58700,28.14
2087,818,1176,93,0.392,-58500,-28.031,1176,818,93,0.563,58500,28.031
2088,818,1177,93,0.392,-58600,-28.065,1177,818,93,0.564,58600,28.065
2089,818,1178,93,0.392,-58800,-28.147,1178,818,93,0.564,58800,28.147
2090,818,1179,93,0.391,-59100,-28.278,1179,818,93,0.564,59100,28.278
2091,818,1179,94,0.391,-59100,-28.264,1179,818,94,0.564,59100,28.264
2092,818,1180,94,0.391,-59300,-28.346,1180,818,94,0.564,59300,28.346
2093,818,1181,94,0.391,-59500,-28.428,1181,818,94,0.564,59500,28.428
2094,818,1182,94,0.391,-59700,-28.51,1182,818,94,0.564,59700,28.51
2095,819,1182,94,0.391,-59300,-28.305,1182,819,94,0.564,59300,28.305
2096,819,1183,94,0.391,-59400,-28.34,1183,819,94,0.564,59400,28.34
2097,820,1183,94,0.391,-59000,-28.135,1183,820,94,0.564,59000,28.135
2098,821,1183,94,0.391,-58600,-27.931,1183,821,94,0.564,58600,27.931
2099,821,1184,94,0.391,-59000,-28.109,1184,821,94,0.564,59000,28.109
2100,821,1185,94,0.391,-59200,-28.19,1185,821,94,0.564,59200,28.19
2101,821,1186,94,0.391,-59300,-28.225,1186,821,94,0.564,59300,28.225
2102,822,1186,94,0.391,-58900,-28.021,1186,822,94,0.564,58900,28.021
2103,823,1186,94,0.391,-58500,-27.817,1186,823,94,0.564,58500,27.817
2104,823,1187,94,0.391,-58800,-27.947,1187,823,94,0.564,58800,27.947
2105,823,1188,94,0.391,-59000,-28.029,1188,823,94,0.564,59000,28.029
2106,824,1188,94,0.391,-58700,-27.873,1188,824,94,0.564,58700,27.873
2107,824,1189,94,0.391,-58800,-27.907,1189,824,94,0.564,58800,27.907
2108,824,1190,94,0.391,-59000,-27.989,1190,824,94,0.565,59000,27.989
2109,824,1190,95,0.391,-59000,-27.975,1190,824,95,0.564,59000,27.975
2110,824,1191,95,0.391,-59400,-28.152,1191,824,95,0.564,59400,28.152
2111,824,1192,95,0.39,-59800,-28.328,1192,824,95,0.565,59800,28.328
2112,825,1192,95,0.391,-59600,-28.22,1192,825,95,0.564,59600,28.22
2113,826,1192,95,0.391,-59200,-28.017,1192,826,95,0.564,59200,28.017
2114,827,1192,95,0.391,-59000,-27.909,1192,827,95,0.564,59000,27.909
2115,827,1192,96,0.391,-59000,-27.896,1192,827,96,0.564,59000,27.896
2116,827,1193,96,0.391,-59200,-27.977,1193,827,96,0.564,59200,27.977
2117,827,1193,97,0.391,-59200,-27.964,1193,827,97,0.564,59200,27.964
2118,828,1193,97,0.391,-59000,-27.856,1193,828,97,0.563,59000,27.856
2119,828,1194,97,0.391,-59400,-28.032,1194,828,97,0.563,59400,28.032
2120,828,1195,97,0.391,-59800,-28.208,1195,828,97,0.564,59800,28.208
2121,829,1195,97,0.391,-59600,-28.1,1195,829,97,0.563,59600,28.1
2122,829,1196,97,0.391,-59800,-28.181,1196,829,97,0.564,59800,28.181
2123,829,1197,97,0.39,-60000,-28.262,1197,829,97,0.564,60000,28.262
2124,829,1198,97,0.39,-60400,-28.437,1198,829,97,0.564,60400,28.437
2125,829,1199,97,0.39,-60600,-28.518,1199,829,97,0.564,60600,28.518
2126,829,1200,97,0.39,-61000,-28.692,1200,829,97,0.564,61000,28.692
2127,829,1201,97,0.39,-61200,-28.773,1201,829,97,0.565,61200,28.773
2128,829,1202,97,0.39,-61400,-28.853,1202,829,97,0.565,61400,28.853
2129,829,1203,97,0.389,-61800,-29.028,1203,829,97,0.565,61800,29.028
2130,830,1203,97,0.39,-61400,-28.826,1203,830,97,0.565,61400,28.826
2131,830,1204,97,0.389,-61800,-29,1204,830,97,0.565,61800,29
2132,830,1205,97,0.389,-62000,-29.081,1205,830,97,0.565,62000,29.081
2133,831,1205,97,0.39,-61600,-28.88,1205,831,97,0.565,61600,28.88
2134,831,1206,97,0.389,-62000,-29.053,1206,831,97,0.565,62000,29.053
2135,831,1207,97,0.389,-62200,-29.133,1207,831,97,0.565,62200,29.133
2136,831,1208,97,0.389,-62600,-29.307,1208,831,97,0.566,62600,29.307
2137,831,1209,97,0.389,-62800,-29.387,1209,831,97,0.566,62800,29.387
2138,831,1210,97,0.389,-63000,-29.467,1210,831,97,0.566,63000,29.467
2139,832,1210,97,0.389,-62800,-29.36,1210,832,97,0.566,62800,29.36
2140,832,1211,97,0.389,-63000,-29.439,1211,832,97,0.566,63000,29.439
2141,832,1212,97,0.389,-63200,-29.519,1212,832,97,0.566,63200,29.519
2142,832,1213,97,0.388,-63600,-29.692,1213,832,97,0.566,63600,29.692
2143,832,1214,97,0.388,-64000,-29.865,1214,832,97,0.566,64000,29.865
2144,833,1214,97,0.389,-63400,-29.571,1214,833,97,0.566,63400,29.571
2145,833,1215,97,0.388,-63800,-29.744,1215,833,97,0.566,63800,29.744
2146,834,1215,97,0.389,-63600,-29.637,1215,834,97,0.566,63600,29.637
2147,835,1215,97,0.389,-63200,-29.436,1215,835,97,0.566,63200,29.436
2148,835,1216,97,0.389,-63500,-29.562,1216,835,97,0.566,63500,29.562
2149,836,1216,97,0.389,-63100,-29.362,1216,836,97,0.566,63100,29.362
2150,836,1217,97,0.389,-63500,-29.535,1217,836,97,0.566,63500,29.535
2151,836,1218,97,0.389,-63700,-29.614,1218,836,97,0.566,63700,29.614
2152,836,1219,97,0.388,-63800,-29.647,1219,836,97,0.566,63800,29.647
2153,837,1219,97,0.389,-63400,-29.447,1219,837,97,0.566,63400,29.447
2154,837,1220,97,0.389,-63600,-29.526,1220,837,97,0.566,63600,29.526
2155,837,1221,97,0.388,-64000,-29.698,1221,837,97,0.567,64000,29.698
2156,838,1221,97,0.389,-63600,-29.499,1221,838,97,0.566,63600,29.499
2157,839,1221,97,0.389,-63200,-29.3,1221,839,97,0.566,63200,29.3
2158,839,1222,97,0.389,-63400,-29.379,1222,839,97,0.566,63400,29.379
2159,840,1222,97,0.389,-63200,-29.273,1222,840,97,0.566,63200,29.273
2160,841,1222,97,0.389,-63000,-29.167,1222,841,97,0.566,63000,29.167
2161,842,1222,97,0.39,-62800,-29.061,1222,842,97,0.565,62800,29.061
2162,843,1222,97,0.39,-62400,-28.862,1222,843,97,0.565,62400,28.862
2163,843,1223,97,0.39,-62600,-28.941,1223,843,97,0.565,62600,28.941
2164,843,1224,97,0.39,-62800,-29.02,1224,843,97,0.566,62800,29.02
2165,843,1225,97,0.389,-63200,-29.192,1225,843,97,0.566,63200,29.192
2166,843,1225,98,0.389,-63200,-29.178,1225,843,98,0.566,63200,29.178
2167,844,1225,98,0.389,-62800,-28.98,1225,844,98,0.565,62800,28.98
2168,844,1226,98,0.389,-63200,-29.151,1226,844,98,0.565,63200,29.151
2169,844,1227,98,0.389,-63600,-29.322,1227,844,98,0.566,63600,29.322
2170,844,1228,98,0.389,-63800,-29.401,1228,844,98,0.566,63800,29.401
2171,844,1229,98,0.389,-64200,-29.572,1229,844,98,0.566,64200,29.572
2172,845,1229,98,0.389,-63800,-29.374,1229,845,98,0.566,63800,29.374
2173,845,1230,98,0.389,-64200,-29.544,1230,845,98,0.566,64200,29.544
2174,846,1230,98,0.389,-63800,-29.347,1230,846,98,0.566,63800,29.347
2175,846,1231,98,0.389,-64000,-29.425,1231,846,98,0.566,64000,29.425
2176,847,1231,98,0.389,-63800,-29.32,1231,847,98,0.566,63800,29.32
2177,848,1231,98,0.39,-63400,-29.123,1231,848,98,0.565,63400,29.123
2178,848,1232,98,0.389,-63700,-29.247,1232,848,98,0.566,63700,29.247
2179,849,1232,98,0.39,-63300,-29.05,1232,849,98,0.565,63300,29.05
2180,850,1232,98,0.39,-62900,-28.853,1232,850,98,0.565,62900,28.853
2181,850,1233,98,0.39,-63100,-28.932,1233,850,98,0.565,63100,28.932
2182,851,1233,98,0.39,-62900,-28.827,1233,851,98,0.565,62900,28.827
2183,851,1234,98,0.39,-63300,-28.997,1234,851,98,0.565,63300,28.997
2184,852,1234,98,0.39,-63100,-28.892,1234,852,98,0.565,63100,28.892
2185,852,1235,98,0.39,-63300,-28.97,1235,852,98,0.565,63300,28.97
2186,852,1236,98,0.39,-63500,-29.048,1236,852,98,0.565,63500,29.048
2187,852,1237,98,0.39,-63900,-29.218,1237,852,98,0.566,63900,29.218
2188,852,1238,98,0.389,-64000,-29.25,1238,852,98,0.566,64000,29.25
2189,852,1238,99,0.389,-64000,-29.237,1238,852,99,0.566,64000,29.237
2190,852,1239,99,0.389,-64400,-29.406,1239,852,99,0.566,64400,29.406
2191,852,1240,99,0.389,-65000,-29.667,1240,852,99,0.566,65000,29.667
2192,852,1241,99,0.389,-65100,-29.699,1241,852,99,0.566,65100,29.699
2193,852,1241,100,0.389,-65100,-29.685,1241,852,100,0.566,65100,29.685
2194,852,1242,100,0.388,-65500,-29.854,1242,852,100,0.566,65500,29.854
2195,853,1242,100,0.389,-65300,-29.749,1242,853,100,0.566,65300,29.749
2196,853,1243,100,0.388,-65400,-29.781,1243,853,100,0.566,65400,29.781
2197,853,1244,100,0.388,-65700,-29.904,1244,853,100,0.566,65700,29.904
2198,853,1245,100,0.388,-65900,-29.982,1245,853,100,0.566,65900,29.982
2199,853,1246,100,0.388,-66000,-30.014,1246,853,100,0.567,66000,30.014
2200,853,1247,100,0.388,-66200,-30.091,1247,853,100,0.567,66200,30.091
2201,853,1248,100,0.388,-66400,-30.168,1248,853,100,0.567,66400,30.168
2202,854,1248,100,0.388,-66000,-29.973,1248,854,100,0.567,66000,29.973
2203,854,1249,100,0.388,-66100,-30.005,1249,854,100,0.567,66100,30.005
2204,855,1249,100,0.388,-65700,-29.809,1249,855,100,0.567,65700,29.809
2205,855,1250,100,0.388,-65800,-29.841,1250,855,100,0.567,65800,29.841
2206,856,1250,100,0.388,-65600,-29.737,1250,856,100,0.567,65600,29.737
2207,856,1251,100,0.388,-65800,-29.814,1251,856,100,0.567,65800,29.814
2208,856,1252,100,0.388,-66000,-29.891,1252,856,100,0.567,66000,29.891
2209,856,1253,100,0.388,-66100,-29.923,1253,856,100,0.567,66100,29.923
2210,857,1253,100,0.388,-65800,-29.774,1253,857,100,0.567,65800,29.774
2211,857,1254,100,0.388,-66000,-29.851,1254,857,100,0.567,66000,29.851
2212,857,1255,100,0.387,-66400,-30.018,1255,857,100,0.567,66400,30.018
2213,858,1255,100,0.388,-66000,-29.824,1255,858,100,0.567,66000,29.824
2214,858,1256,100,0.388,-66200,-29.901,1256,858,100,0.567,66200,29.901
2215,858,1257,100,0.387,-66400,-29.977,1257,858,100,0.567,66400,29.977
2216,858,1258,100,0.387,-66800,-30.144,1258,858,100,0.568,66800,30.144
2217,858,1259,100,0.387,-67100,-30.266,1259,858,100,0.568,67100,30.266
2218,859,1259,100,0.387,-66900,-30.162,1259,859,100,0.568,66900,30.162
2219,859,1260,100,0.387,-67300,-30.329,1260,859,100,0.568,67300,30.329
2220,859,1261,100,0.387,-67700,-30.495,1261,859,100,0.568,67700,30.495
2221,859,1262,100,0.387,-67900,-30.572,1262,859,100,0.568,67900,30.572
2222,859,1263,100,0.387,-68200,-30.693,1263,859,100,0.568,68200,30.693
2223,859,1264,100,0.386,-68300,-30.724,1264,859,100,0.569,68300,30.724
2224,859,1265,100,0.386,-68500,-30.8,1265,859,100,0.569,68500,30.8
2225,860,1265,100,0.387,-68300,-30.697,1265,860,100,0.569,68300,30.697
2226,860,1265,101,0.386,-68300,-30.683,1265,860,101,0.568,68300,30.683
2227,860,1266,101,0.386,-68400,-30.714,1266,860,101,0.568,68400,30.714
2228,861,1266,101,0.386,-68000,-30.521,1266,861,101,0.568,68000,30.521
2229,861,1267,101,0.386,-68100,-30.552,1267,861,101,0.568,68100,30.552
2230,861,1268,101,0.386,-68500,-30.717,1268,861,101,0.569,68500,30.717
2231,861,1269,101,0.386,-68900,-30.883,1269,861,101,0.569,68900,30.883
